ticker,fetched_at,price,sector,industry,name,pe,pb,eps,roe,margin,debt_eq,market_cap,peg,mom_12_2,error,currency,avg_volume,country,target_low_price,target_mean_price,target_high_price,recommendation_key,num_analyst_opinions,free_cashflow,total_cash,total_debt,quick_ratio,operating_margin,financial_currency,buyback_avg_3y,div_avg_3y,sector_median_pe,industry_median_pe,industry_count,peer_median_pe,roe_pct,margin_pct,debt_pct,quality_multiplier,fair_pe,fair_value,valuation_gap,sector_momentum,sector_median_pb,analyst_gap,explication,passes_filter
URW.PA,2026-09-02,96.33999633789062,Real Estate,REIT - Retail,Unibail-Rodamco-Westfield SE,8.92037,0.8477872,10.8,0.086260006,0.44619998,108.102,13918490624.0,2.02,0.1399866718294136,,EUR,246424.0,France,100.0,116.51875,138.0,buy,16.0,,,,,,,,,16.63,18.130150999999998,28,18.130150999999998,0.4861878453038674,0.7292817679558011,0.6022099447513812,1.0248618784530388,18.58090061049724,200.6737265933702,1.0829741978560259,0.0397132859102749,1.1469057,0.20945354400198424,"P/E de 8.9 nettement sous la mediane de l'industrie (18.1) ; momentum (+14%) superieur au secteur (+4%) ; cible analystes (16 analystes, moyenne 116.52) +21% au-dessus du prix actuel",False
9992.HK,2026-09-03,153.3000030517578,Consumer Cyclical,Leisure,Pop Mart International Group Limited,13.238342,7.5654287,11.58,0.71216005,0.32758,16.006,202478567424.0,1.25,-0.4045501622937627,,HKD,13419797.0,China,115.07565,180.46614,399.47266,buy,24.0,,,,,,,,,16.624776,19.272102,32,19.272102,0.9581589958158996,0.9644351464435147,0.16527196652719664,1.4288702928870294,27.537334029288704,318.88232805916317,1.0801195154021017,0.0049086485502458,1.82180005,0.17720897852213513,P/E de 13.2 nettement sous la mediane de l'industrie (19.3) ; ROE (71%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
1537.TW,2026-09-03,117.0,Industrials,Electrical Equipment & Parts,"Kung Long Batteries Industrial Co.,Ltd",14.19903,2.2706542,8.24,0.16791001,0.10192,,9601346560.0,,-0.0264165149807248,,TWD,110352.0,Taiwan,,,,none,,,,,,,,,,21.574627999999997,26.86747,49,26.86747,0.6253644314868805,0.5947521865889213,0.45335276967930027,1.0980320699708452,29.501343698979586,243.09107207959178,1.0777014707657417,0.12008745507775205,2.37543655,,P/E de 14.2 nettement sous la mediane de l'industrie (26.9),False
SM,2026-09-02,38.7599983215332,Energy,Oil & Gas E&P,SM Energy Company,6.87234,1.1781871,5.64,0.16125,0.20153,95.136,9219223552.0,0.7,0.5423465012173467,,USD,3817952.0,United States,32.0,41.13333,52.0,buy,15.0,,,,,,,,,15.8420275,14.332589,47,14.332589,0.5466666666666666,0.66,0.7733333333333333,0.9950000000000001,14.260926055000002,80.43162295020001,1.075119361022161,0.44640223635905524,2.0878667,0.06123147010427732,P/E de 6.9 nettement sous la mediane de l'industrie (14.3) ; momentum (+54%) superieur au secteur (+45%) ; PEG bas (0.70) : croissance qui justifie plus que le P/E actuel,False
1618.TW,2026-09-03,39.95000076293945,Technology,Electronics & Computer Distribution,"Hold-Key Electric Wire & Cable Co., Ltd",8.271222,1.1318243,4.83,0.14609,0.20992,15.902,7698045440.0,,-0.0971005018439826,,TWD,1157304.0,Taiwan,,,,none,,,,,,,,,,24.234068,15.62912,27,15.62912,0.4946808510638298,0.7872340425531915,0.38652482269503546,1.097517730496454,17.15323631205674,82.85013138723406,1.0738455520654684,0.18160768933520066,3.1429535,,P/E de 8.3 nettement sous la mediane de l'industrie (15.6) ; marge superieure a la mediane du secteur,False
2399.TW,2026-09-03,45.84999847412109,Technology,Computer Hardware,Biostar Microtech International Corp.,11.549118,2.8845546,3.97,0.28557,0.40457,2.119,8165884928.0,0.28,1.387434427402468,,TWD,8093624.0,Taiwan,,,,none,,,,,,,,,,24.234068,17.581669,69,17.581669,0.8014184397163121,0.9609929078014184,0.12411347517730496,1.3599290780141844,23.909822913120568,94.92199696508865,1.0702726308413086,0.18160768933520066,3.1429535,,P/E de 11.5 nettement sous la mediane de l'industrie (17.6) ; ROE (29%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
MTX.DE,2026-09-02,343.75,Industrials,Aerospace & Defense,MTU Aero Engines AG,19.927536,4.0761514,17.25,0.22635001,0.10204001,55.565,18518024192.0,1.39,-0.0889245182047089,,EUR,153223.0,Germany,320.0,404.65,530.0,hold,20.0,,,,,,,,,21.574627999999997,35.3742235,46,35.3742235,0.7755102040816326,0.5962099125364432,0.4868804664723032,1.1650874635568513,41.214064332908166,710.9426097426658,1.0681966828877552,0.12008745507775205,2.37543655,0.1771636363636362,"P/E de 19.9 nettement sous la mediane de l'industrie (35.4) ; ROE (23%) dans le haut du secteur ; cible analystes (20 analystes, moyenne 404.65) +18% au-dessus du prix actuel",False
WLYB,2026-09-02,52.93999862670898,Communication Services,Publishing,"John Wiley & Sons, Inc.",12.725962,3.1738608,4.16,0.27694,0.13219,90.749,2687424512.0,13.4,0.4029921161371985,,USD,1304.0,United States,,,,none,,,,,,,,,,19.260586,23.77206,5,23.77206,0.7623762376237624,0.6237623762376238,0.7227722772277227,1.1064356435643563,26.302254504950493,109.41737874059406,1.0668186924619874,0.0100046117589944,2.833409,,P/E de 12.7 nettement sous la mediane de l'industrie (23.8) ; ROE (28%) dans le haut du secteur ; momentum (+40%) superieur au secteur (+1%),False
1726.TW,2026-09-03,77.0,Basic Materials,Specialty Chemicals,"Yung Chi Paint & Varnish Mfg.Co.,Ltd",12.03125,1.1786135,6.4,0.10278,0.104449995,0.096,12474000384.0,0.52,0.0775645154583357,,TWD,41232.0,Taiwan,,,,none,,,,,,,,,,18.017094999999998,23.394042,72,23.394042,0.38461538461538464,0.5034965034965035,0.02097902097902098,1.062937062937063,24.866394293706293,159.1449234797203,1.0668171880483155,0.26868299339449564,2.0752654,,P/E de 12.0 nettement sous la mediane de l'industrie (23.4) ; dette plus faible que la mediane du secteur ; PEG bas (0.52) : croissance qui justifie plus que le P/E actuel,False
CALM,2026-09-03,77.55000305175781,Consumer Defensive,Farm Products,"Cal-Maine Foods, Inc.",11.696833,1.3838825,6.63,0.122200005,0.10876001,,3622049792.0,2.2,-0.1367092372644566,,USD,897020.0,United States,79.0,88.0,100.0,none,4.0,8796500.0,924057024.0,0.0,5.783,-0.11043,USD,-62255000.0,-217922666.66666663,19.023937,22.816216,11,22.816216,0.46511627906976744,0.772093023255814,0.46511627906976744,1.0593023255813954,24.169270669767442,160.24226454055815,1.0663089391964373,0.0287881697864988,2.0474098,0.13475172839474592,"P/E de 11.7 nettement sous la mediane de l'industrie (22.8) ; marge superieure a la mediane du secteur ; cible analystes (4 analystes, moyenne 88.00) +13% au-dessus du prix actuel",False
3054.TW,2026-09-03,55.59999847412109,Healthcare,Drug Manufacturers - Specialty & Generic,"LIWANLI Innovation Co., Ltd.",11.535269,2.915574,4.82,0.34342,0.94469,0.066,4484197888.0,,1.373069455662404,,TWD,148987.0,Taiwan,,,,none,,,,,,,,,,23.3923085,16.557863,39,16.557863,0.8830645161290323,0.9919354838709677,0.004032258064516129,1.438508064516129,23.818619456653227,114.80574578106857,1.0648515994924836,0.10175650651128215,2.97182475,,P/E de 11.5 nettement sous la mediane de l'industrie (16.6) ; ROE (34%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
WAF.AX,2026-09-03,3.75,Basic Materials,Gold,West African Resources Limited,9.146341,2.4900398,0.41,0.36938998,0.30712998,25.771,4289073664.0,,0.2335526470579931,,AUD,4488392.0,Australia,4.0,4.725,5.75,none,4.0,,,,,,,,,18.017094999999998,14.324092,48,14.324092,0.9230769230769231,0.8356643356643356,0.4090909090909091,1.3181818181818183,18.881757636363638,7.741520630909091,1.0644055015757576,0.26868299339449564,2.0752654,0.26,P/E de 9.1 nettement sous la mediane de l'industrie (14.3) ; ROE (37%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
9999.HK,2026-09-03,184.1000061035156,Communication Services,Electronic Gaming & Multimedia,"NetEase, Inc.",15.6948,3.0266435,11.73,0.20372999,0.27883,7.347,589350371328.0,1.2,-0.1854428620734676,,HKD,8577118.0,China,168.08221,251.23288,309.14368,strong_buy,21.0,,,,,,,,,19.260586,26.057578,8,26.057578,0.6336633663366337,0.8514851485148515,0.1485148514851485,1.2425742574257426,32.37847563366336,379.7995191828713,1.0630065539993407,0.0100046117589944,2.833409,0.36465438169913456,P/E de 15.7 nettement sous la mediane de l'industrie (26.1) ; marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur,False
ERIC-B.ST,2026-09-02,96.37999725341795,Technology,Communication Equipment,Telefonaktiebolaget LM Ericsson (publ),13.05962,3.0627937,7.38,0.26077,0.10831001,37.682,315021197312.0,1.93,0.2603333938118093,,SEK,9196451.0,Sweden,68.0,96.84211,133.0,hold,19.0,,,,,,,,,24.234068,24.2044915,24,24.2044915,0.7695035460992907,0.5,0.5868794326241135,1.113031914893617,26.940371523271274,198.819941841742,1.062875570736657,0.18160768933520066,3.1429535,0.004794695577413188,P/E de 13.1 nettement sous la mediane de l'industrie (24.2) ; ROE (26%) dans le haut du secteur ; momentum (+26%) superieur au secteur (+18%),False
3518.TW,2026-09-03,32.349998474121094,Industrials,Specialty Industrial Machinery,"Paragon Technologies Co., Ltd.",15.478469,1.9427094,2.09,0.14583999,0.78059995,35.42,3314807296.0,4.04,0.2889390396727662,,TWD,824521.0,Taiwan,,,,none,,,,,,,,,,21.574627999999997,26.9119665,96,26.9119665,0.5357142857142857,0.9941690962099126,0.33527696793002915,1.1825801749271136,31.82555805120262,66.51541632701347,1.0561180669057388,0.12008745507775205,2.37543655,,P/E de 15.5 nettement sous la mediane de l'industrie (26.9) ; marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur,False
HCI,2026-09-02,190.5,Financial Services,Insurance - Property & Casualty,"HCI Group, Inc.",8.211206,2.1997437,23.2,0.34974998,0.32597,5.722,2369604096.0,0.97,-0.0228813678375311,,USD,170450.0,United States,225.0,241.66667,265.0,none,3.0,,,,,,,,,13.980483,12.355895,44,12.355895,0.9483333333333334,0.6333333333333333,0.07666666666666666,1.3633333333333333,16.845203516666665,390.8087215866666,1.0514893521609796,0.1924712877471899,1.5007997,0.2685914435695538,P/E de 8.2 nettement sous la mediane de l'industrie (12.4) ; ROE (35%) dans le haut du secteur ; dette plus faible que la mediane du secteur,False
ACGL,2026-09-03,99.56999969482422,Financial Services,Insurance - Diversified,Arch Capital Group Ltd.,7.79108,1.457449,12.78,0.19936001,0.24396999,17.836,33976182784.0,1.05,0.0808993284064472,,USD,2002390.0,Bermuda,95.0,111.86842,134.0,buy,19.0,4302125056.0,4464000000.0,4286000128.0,0.288,0.26584998,USD,-638333333.3333334,-664333333.3333334,13.980483,13.2833985,22,13.2833985,0.775,0.4083333333333333,0.14833333333333334,1.2025,15.97328669625,204.138603978075,1.0502019142688255,0.1924712877471899,1.5007997,0.12351531930169402,P/E de 7.8 nettement sous la mediane de l'industrie (13.3) ; ROE (20%) dans le haut du secteur ; dette plus faible que la mediane du secteur,False
6799.TW,2026-09-03,82.0999984741211,Technology,Semiconductors,M3 Technology Inc.,15.910852,2.1618917,5.16,0.14122,0.22893,0.343,3561744128.0,,-0.0393235688504266,,TWD,570476.0,Taiwan,100.0,100.0,100.0,none,1.0,,,,,,,,,24.234068,27.4522255,72,27.4522255,0.4804964539007092,0.8191489361702128,0.028368794326241134,1.1879432624113477,32.61168632092199,168.27630141595748,1.0496504816501329,0.18160768933520066,3.1429535,0.21802681922730116,P/E de 15.9 nettement sous la mediane de l'industrie (27.5) ; marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur,False
RAMP,2026-09-02,37.81499862670898,Technology,Software - Infrastructure,"LiveRamp Holdings, Inc.",15.822174,2.3519716,2.39,0.16055,0.18714,3.388,2298962176.0,0.59,0.3898305847084891,,USD,1126601.0,United States,38.0,38.7,40.0,none,5.0,,,,,,,,,24.234068,27.76909,50,27.76909,0.5390070921985816,0.7446808510638298,0.15780141843971632,1.166223404255319,32.384962672872334,77.40006078816488,1.0468085045359943,0.18160768933520066,3.1429535,0.023403448510664226,P/E de 15.8 nettement sous la mediane de l'industrie (27.8) ; dette plus faible que la mediane du secteur ; momentum (+39%) superieur au secteur (+18%),False
AOS,2026-09-03,60.119998931884766,Industrials,Specialty Industrial Machinery,A. O. Smith Corporation,16.74652,4.4362454,3.59,0.27133,0.13149,36.766,8170823680.0,1.38,-0.1765654000091583,,USD,1691260.0,United States,59.0,69.90909,84.0,hold,11.0,484612512.0,181300000.0,677200000.0,0.976,0.18929,USD,-337700000.0,-189866666.66666663,21.574627999999997,26.9119665,96,26.9119665,0.8469387755102041,0.7288629737609329,0.34839650145772594,1.2685860058309038,34.14014409129008,122.56311728773139,1.0386413750039138,0.12008745507775205,2.37543655,0.16282586896260876,P/E de 16.7 nettement sous la mediane de l'industrie (26.9) ; ROE (27%) dans le haut du secteur ; dette plus faible que la mediane du secteur,False
BBAJIOO.MX,2026-09-03,57.310001373291016,Financial Services,Banks - Regional,"Banco del Bajío, S.A., Institución de Banca Múltiple",7.7655826,1.4366289,7.38,0.18596001,0.39179,,68194983936.0,,0.3167624720844182,,MXN,1616017.0,Mexico,56.0,65.42308,80.0,buy,13.0,,52952018944.0,62911361024.0,,0.5284,MXN,-4333333.333333333,-6487666666.666667,13.980483,13.38502025,216,13.38502025,0.7466666666666667,0.77,0.5391666666666667,1.1810416666666668,15.808266624427086,116.66500768827188,1.0356832122262505,0.1924712877471899,1.5007997,0.1415647955382886,P/E de 7.8 nettement sous la mediane de l'industrie (13.4) ; marge superieure a la mediane du secteur ; momentum (+32%) superieur au secteur (+19%),False
LII,2026-09-02,376.7000122070313,Industrials,Building Products & Equipment,Lennox International Inc.,16.727354,10.0357,22.52,0.71757007,0.14871,156.082,13019006976.0,1.18,-0.2713873659356258,,USD,482179.0,United States,450.0,511.15384,609.0,buy,13.0,,,,,,,,,21.574627999999997,27.9597585,32,27.9597585,0.978134110787172,0.7842565597667639,0.8702623906705539,1.2175655976676385,34.042840068695334,766.6447583470189,1.0351598978066319,0.12008745507775205,2.37543655,0.35692546704531014,P/E de 16.7 nettement sous la mediane de l'industrie (28.0) ; ROE (72%) dans le haut du secteur ; marge superieure a la mediane du secteur,False
4582.TW,2026-09-03,23.600000381469727,Technology,Solar,"Hengs Technology Co., Ltd.",9.632653,1.1884379,2.45,0.12887,0.093739994,38.485,1781328000.0,,0.2664476629765224,,TWD,228711.0,Taiwan,,,,none,,,,,,,,,,24.234068,21.224806,7,21.224806,0.425531914893617,0.43617021276595747,0.5939716312056738,0.9233156028368794,19.597194546985815,48.01312664011525,1.034454485764087,0.18160768933520066,3.1429535,,P/E de 9.6 nettement sous la mediane de l'industrie (21.2) ; momentum (+27%) superieur au secteur (+18%),False
LMT,2026-09-02,531.5900268554688,Industrials,Aerospace & Defense,Lockheed Martin Corporation,19.601402,13.944442,27.12,0.89165,0.08163,234.238,122686062592.0,1.04,0.1461964151052845,,USD,1186549.0,United States,503.0,632.9474,756.0,hold,19.0,,,,,,,,,21.574627999999997,35.3742235,46,35.3742235,0.9854227405247813,0.48542274052478135,0.9475218658892128,1.1271865889212829,39.873350322704084,1081.3652607517347,1.0342090824170813,0.12008745507775205,2.37543655,0.19066831209022816,P/E de 19.6 nettement sous la mediane de l'industrie (35.4) ; ROE (89%) dans le haut du secteur ; momentum (+15%) superieur au secteur (+12%),False
ALD.AX,2026-09-03,42.72999954223633,Energy,Oil & Gas Refining & Marketing,Ampol Limited,6.9479675,2.422061,6.15,0.37432998,0.04033,115.121,10182648832.0,3.21,0.4671091593131442,,AUD,1222164.0,Australia,32.0,42.77778,50.0,buy,9.0,,,,,,,,,15.8420275,13.576387,15,13.576387,0.9266666666666666,0.12,0.8266666666666667,1.0366666666666666,14.074187856666667,86.5562553185,1.0256554234910245,0.44640223635905524,2.0878667,0.0011181946706186885,P/E de 6.9 nettement sous la mediane de l'industrie (13.6) ; ROE (37%) dans le haut du secteur ; momentum (+47%) superieur au secteur (+45%),False
2536.TW,2026-09-03,18.799999237060547,Real Estate,Real Estate - Development,"Hong Pu Real Estate Development Co., Ltd.",4.5520577,0.49168321,4.13,0.1043,0.11732,133.522,6131313152.0,2.28,-0.1694765363883269,,TWD,1340101.0,Taiwan,,,,none,,,,,,,,,,16.63,9.917377,34,9.917377,0.6022099447513812,0.22099447513812154,0.7071823204419889,0.9295580110497238,9.218777238950278,38.07354999686464,1.025188911806445,0.0397132859102749,1.1469057,,P/E de 4.6 nettement sous la mediane de l'industrie (9.9),False
BZ,2026-09-03,16.860000610351562,Communication Services,Internet Content & Information,Kanzhun Limited,11.631034,2.4474525,1.45,0.23942,0.52848,1.027,7536745984.0,1.69,-0.2516215712868515,,USD,4558930.0,China,17.033945,21.711151,27.062866,strong_buy,22.0,4100886016.0,20944609280.0,216090000.0,4.074,0.35988,CNY,-622164000.0,-371969666.6666667,19.260586,17.665804,23,17.665804,0.7128712871287128,0.9504950495049505,0.04950495049504951,1.3316831683168315,23.525253841584156,34.11161807029703,1.0232275703094258,0.0100046117589944,2.833409,0.28773132942059143,P/E de 11.6 nettement sous la mediane de l'industrie (17.7) ; marge superieure a la mediane du secteur ; dette plus faible que la mediane du secteur,False
4438.TW,2026-09-03,58.400001525878906,Consumer Cyclical,Apparel Manufacturing,"Quang Viet Enterprise Co., Ltd.",8.3309555,0.7596748,7.01,0.09149,0.03877,64.74,6580013056.0,,-0.1540655923843815,,TWD,77896.0,Taiwan,94.0,94.0,94.0,none,1.0,,,,,,,,,16.624776,19.659576,23,19.659576,0.3284518828451883,0.27405857740585776,0.502092050209205,0.8572175732217574,16.852534029288705,118.13626354531382,1.0228811722370224,0.0049086485502458,1.82180005,0.6095889990404468,P/E de 8.3 nettement sous la mediane de l'industrie (19.7),False
6931.TW,2026-09-03,41.20000076293945,Healthcare,Medical Care Facilities,"Qing Song Health Co.,Ltd.",10.928382,2.1013975,3.77,0.21292,0.20554,93.282,2725462528.0,,-0.1951139583781639,,TWD,70995.0,Taiwan,,,,none,,,,,,,,,,23.3923085,20.0920575,28,20.0920575,0.7137096774193549,0.7661290322580645,0.7943548387096774,1.0997983870967742,22.097212431955647,83.30649086847279,1.0220021681021252,0.10175650651128215,2.97182475,,P/E de 10.9 nettement sous la mediane de l'industrie (20.1) ; marge superieure a la mediane du secteur,False
BLKB,2026-09-03,47.83000183105469,Technology,Software - Application,"Blackbaud, Inc.",14.946876,31.993313,3.2,1.94448,0.13124,1727.037,2171008256.0,0.51,-0.2526822702877127,,USD,741284.0,United States,45.0,50.5,55.0,buy,4.0,214087872.0,35109000.0,1157633024.0,0.126,0.21754,USD,-218005666.66666663,0.0,24.234068,26.324999,67,26.324999,0.9946808510638298,0.5975177304964538,0.9964539007092199,1.1476063829787235,30.210736884308513,96.67435802978724,1.0212074917174534,0.18160768933520066,3.1429535,0.055822664995420546,P/E de 14.9 nettement sous la mediane de l'industrie (26.3) ; ROE (194%) dans le haut du secteur ; PEG bas (0.51) : croissance qui justifie plus que le P/E actuel,False
